business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
OPERATIONAL,"1551 3rd Ave, New York, NY 10128, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116059295803356416293"">Mihai Manitiu</a>'], 'photo_reference': 'AfLeUgOwNeKm9Q7sA6EAQZ_oAAQ1kBn-P6vzUS-ZG14kvYsAmSex8PQhsb9zx8c17hhHotUROZq4GoQBkhsnJpoKVRb_BbvuDFy_3lOsc8tKFl50c0o6BkWJbeIDQpyf65GA3u719rELTyTy791qMr-D-jOXG3WkzJhSIZktcyz3MmimDT3o', 'width': 4032}]",ChIJ155rWbtYwokRLX7PL1o55Vs,3,4,ChIJ155rWbtYwokRLX7PL1o55Vs,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",2227,40.7796707,-73.9529499,40.78116133,-73.95183192,40.77846167,-73.95453158,FALSE,Q2HW+VR New York,87G8Q2HW+VR
OPERATIONAL,"100 W 125th St, New York, NY 10027, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117770177084808441805"">Iva Kukovska</a>'], 'photo_reference': 'AfLeUgMoOjPAuhwXaQb6zd56jqCNkCTmVh6cu69E7jsOqtMRqr6QlSPkHRQv4RUzClblhgllsbYP1wMCBhN6NCgrnwt-PfFe8MtkDvKpGjX0RQHY_rD2-eH1p6kR7tyF1CVJdxT3JbB9hjLALwmF4vWmpsr2jbz2SWPlejysHsE-2pNVg58b', 'width': 4032}]",ChIJiVmnFQ32wokReCy0KguVOpw,3,4.2,ChIJiVmnFQ32wokReCy0KguVOpw,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",3501,40.8076461,-73.9461771,40.80903873,-73.94457812,40.80633907,-73.94727778,FALSE,R353+3G New York,87G8R353+3G
OPERATIONAL,"214 3rd St., Brooklyn, NY 11215, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105289502610381455194"">George Li</a>'], 'photo_reference': 'AfLeUgNBYNaDaddIwCtJRD0ZQJ1TM9FsqIx2smfKQ5f-IBgZF9aNa_uyc8otWNSw3BEEhFAZzpf8qOL7TAErvhud9Dim2RNemVk-lkCFKuUl6mKnerHGszZs_gErWmIgwytXHyoLLYVFKx4__BwdprEQLx673lLyE_2CVGLd7qREA_7oF0VB', 'width': 3264}]",ChIJCyuFM_9awokR-UCjM7JdJe0,3,4.4,ChIJCyuFM_9awokR-UCjM7JdJe0,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",3570,40.6748928,-73.9887879,40.67644688,-73.98767137,40.67374722,-73.99037103,FALSE,M2F6+XF New York,87G8M2F6+XF
OPERATIONAL,"66 Broadway, New York, NY 10005, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105951505716956577290"">Rick Lusk</a>'], 'photo_reference': 'AfLeUgOGU6EwJw0VbQFM6kJvmjnPhBxQ5Ph_hWufzYDxbB9YvXoU5p0AqJQG_TcgmytJhKFWeGhXEahmmXjkCpi8wjcPreovfk4W14qNW6xJhBOlacdBSmziOY_ybPvO3eky3RklTX0NRm0hfeeZtFuA0rNZtBDUKXvkd8A48Q2uO77XqX7-', 'width': 4032}]",ChIJ5-eXOKFbwokRYuHJ_OBoMbw,,4.6,ChIJ5-eXOKFbwokRYuHJ_OBoMbw,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",66,40.7071266,-74.0119587,40.70851438,-74.01068947,40.70581472,-74.01338913,FALSE,PX4Q+R6 New York,87G7PX4Q+R6
OPERATIONAL,"292 Ashland Pl, Brooklyn, NY 11217, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116104693450782621463"">A Google User</a>'], 'photo_reference': 'AfLeUgNlu4s1bOHZdYlAbQmojT8cijRj9NlICfOSHe4BJgkhJoPAl3et8nUG2amSXU5MzuGa9oACZ2LK-7b0VzABR7iz60tXKUxeupFElDmI_ONwm329MMIU4pFJFP4Qx3OwrclXqTLStbruliZo1ZDmyV1insvFemLPPA31yHjdCSejY7fl', 'width': 4032}]",ChIJNewOPrJbwokRkAD8HyPvtdc,3,4.1,ChIJNewOPrJbwokRkAD8HyPvtdc,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",1811,40.6862137,-73.9787227,40.68761323,-73.97718897,40.68491357,-73.97988863,FALSE,M2PC+FG New York,87G8M2PC+FG
OPERATIONAL,"238 Bedford Ave, Brooklyn, NY 11249, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114339123323154895565"">Elvis Jimenez</a>'], 'photo_reference': 'AfLeUgOFhulHvbqiZO-3WbUd3w9ukbIPYRn675720NlufU5BUyAvVtw1auwFvzVlCh78b--caf7xfa6mEECjlw_ObSDU_nuUwFu6ZeUsq8Z-EVOi08vYMpfG5XcxtnRSgyYO0SMB_qS-pFQK_PqBnBuxgmGV3QDAxuRvqiXksph03G4LTsOe', 'width': 4032}]",ChIJRyyQoGBZwokR2ISrdKgCsdo,1,4.3,ChIJRyyQoGBZwokR2ISrdKgCsdo,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",2383,40.7161409,-73.9597096,40.71746558,-73.95830467,40.71476592,-73.96100433,FALSE,P28R+F4 New York,87G8P28R+F4
OPERATIONAL,"1400 Waterfront Terrace, Weehawken, NJ 07086, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116059295803356416293"">Mihai Manitiu</a>'], 'photo_reference': 'AfLeUgMxx3pMlWwQ2ZeEyUO7e9QxEbpXnZ6IGHIJe2S5UM37TdnwLt1SFohftBYp6pBHWbo1ROxxrPKbdjwhCZisrcS9FkSSddAIFOWfr8SA-AyZZ5u6hQi6yrgsn4BQ2PYn715DtTAFk5qKjc-8X3laiCkqKHEglxdKGGamV6S2IdNRsbNS', 'width': 4032}]",ChIJQcjIYsJZwokRc_Xx-R6sRPk,,4.3,ChIJQcjIYsJZwokRc_Xx-R6sRPk,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",673,40.7620444,-74.0229073,40.76327313,-74.02150807,40.76057347,-74.02420773,FALSE,"QX6G+MV Weehawken, New Jersey",87G7QX6G+MV
OPERATIONAL,"867 E Gate Blvd, Garden City, NY 11530, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104220951635272368755"">chi hang leung</a>'], 'photo_reference': 'AfLeUgO5kBz45LnWT7jw-JWzj2yNYaO32NBjA87Tk0wJWWLgI6gLIyVpuC9HlDfYOwUMHf87db2rxAIAHAr8WrqpOUXYbzPll4XvdtIUO17bHy9ZxrJaqlL8Z1_ViI5Zv-ypIXchILL8CFFCI8kMEQxaB29_S9uL3YU6CoZ-hubg3aJjOyBC', 'width': 4032}]",ChIJC5syqg2HwokRpkhqo37dK6I,,4.5,ChIJC5syqg2HwokRpkhqo37dK6I,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",957,40.7423829,-73.6085923,40.74383753,-73.60701177,40.74113787,-73.60971143,FALSE,"P9RR+XH Garden City, New York",87G8P9RR+XH
OPERATIONAL,"21 Flushing Ave, Brooklyn, NY 11205, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Wegmans,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111143133945430306816"">A Google User</a>'], 'photo_reference': 'AfLeUgM3WwvxUBI-B_7T0RrsLZsVWjy9JiIvi1_qumVDTm_k35xjIGQqf4FR7He8UagBErgFZ7rNRxdFHLjyjh-f7dzIBrQF_sqwyvpFeGcS5Gn8FT0i9yVMa9xWCJ6c7vjMIkP4jvEXLsUW0ks5cebKDy6gVO2Dvf-K4e9ZHwbFVQ4XeZat', 'width': 1080}]",ChIJtQBwWPVbwokR9VDpbdSqQZQ,,4.5,ChIJtQBwWPVbwokR9VDpbdSqQZQ,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",3047,40.698879,-73.979346,40.70044255,-73.97822575,40.69746755,-73.98128275,TRUE,M2XC+H7 New York,87G8M2XC+H7
OPERATIONAL,"140 W 57th St, New York, NY 10019, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109073711635787587341"">A Google User</a>'], 'photo_reference': 'AfLeUgN6aC2M-sHOhasyRJX2JscIhl7C783KutqZzPUrEkyQEMqwhi447dvJ-FkWlcQvuQrMblZrl6-k00Y-z1vLZUXE4Ncd7vA2-qITOUIZMfgKXzNAfRyowbzFrp7CrD_zMHCBr3CETMxGr9yyLnx3IR8d-gnwB9oav1riVVVjHrRejZUV', 'width': 4032}]",ChIJlTWmZvdYwokROyEKYwbPEwo,,4.3,ChIJlTWmZvdYwokROyEKYwbPEwo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1017,40.7647437,-73.9789166,40.76624308,-73.97750782,40.76354342,-73.98020748,TRUE,Q27C+VC New York,87G8Q27C+VC
OPERATIONAL,"1565 1st Ave., New York, NY 10028, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarket,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103953798914619685448"">christine yung</a>'], 'photo_reference': 'AfLeUgMnZ3RwxflYokTZkMyQHqAMdL0jjBmh7HFtqTpLv3-Fgl08thtbtv1mkCu3CtF147zNJpKv7hmQJRWAr7OdY8Bj6hf_6LZdQvMvcJlfIGEmCmNtEABpFvuy7QA5s33SzKUQ_3zLUlLN-SEEOxA3WSJtfEsdy_9OsVZVnr54K_gzSt93', 'width': 3000}]",ChIJYXC-FblYwokR9xWuqc58d7g,,3.7,ChIJYXC-FblYwokR9xWuqc58d7g,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",313,40.7738546,-73.9518157,40.77515038,-73.95038797,40.77245072,-73.95308763,TRUE,Q2FX+G7 New York,87G8Q2FX+G7
OPERATIONAL,"908 2nd Ave, New York, NY 10017, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961258572421922493"">Cassandra Matkin</a>'], 'photo_reference': 'AfLeUgOn-2i6N8ejPqTmMXpcgNCafBn5Meongi2pq9Qu3zAtscyiaJfO1SLWZgw3JT_oNWGiXuhdNGC5cOJH6aPLQ7ztT132f1ACZlfYfndJkW6_DtyVBltLYL7knairVYZ2t6YKCgbuh_7oFosoU7wfvC4SVKjlM1-2oW8XGQ8-aaroHSaV', 'width': 4032}]",ChIJwdELkOJYwokRgSJOA1wL2Mo,,4.1,ChIJwdELkOJYwokRgSJOA1wL2Mo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",968,40.7538,-73.9690999,40.75516433,-73.96778427,40.75246467,-73.97048393,TRUE,Q23J+G9 New York,87G8Q23J+G9
OPERATIONAL,"278 Park Ave S, New York, NY 10010, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104495719953621303619"">Роман Кочергин</a>'], 'photo_reference': 'AfLeUgN6LGAsjJWp3r9bZCNlEnBk4Tao5AvRSdSzytX3DEGnofE8DKUNPYIFRgjmgXbimFeFqNM1RXSx9D_kZgKx6Qi99rUxx73EjvqgXWyQAN-zPK_T7t9I_ZRgsJHYKF5gY17b6CTab6nhOABDujHVhMDg-w0obv8zNTwmnqAzm9mkK00', 'width': 5120}]",ChIJuxB7FqFZwokRZM2omDcGNb0,,3.6,ChIJuxB7FqFZwokRZM2omDcGNb0,"['supermarket', 'atm', 'grocery_or_supermarket', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",244,40.7394127,-73.9872538,40.74071903,-73.98581392,40.73801937,-73.98851358,TRUE,P2Q7+Q3 New York,87G8P2Q7+Q3
OPERATIONAL,"1331 1st Ave., New York, NY 10021, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103953798914619685448"">christine yung</a>'], 'photo_reference': 'AfLeUgMpPSsD2n1UbHQCYLdDhJsBAn56osT5ccXk0FmCh9axj_3KC2O5rUNrWQquJOKEn7h0Py0EFT_MQa_qOs1R7Nr7Qeblyoi7nHpNjy6mLB21ug_Wo-TywPj-N6xKLtxHCjOhvXCvsCL6boyDzqpKoMrBkNaEArIYmQbC4gzCaTtwJxdi', 'width': 3000}]",ChIJg4OMoMFYwokRTxs3OH9NQGg,,4,ChIJg4OMoMFYwokRTxs3OH9NQGg,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",632,40.7673667,-73.9565889,40.76878113,-73.95506102,40.76608147,-73.95776068,TRUE,Q28V+W9 New York,87G8Q28V+W9
OPERATIONAL,"130 Bleecker St, New York, NY 10012, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217640086810716166"">Zachary Zawila</a>'], 'photo_reference': 'AfLeUgNNTrPY5MbTo5yOKzoT8cRPtYsncxcXDpxvrMM6-vbYpOQY3zk0grVP0E7v3h0RIvJ5O0pC47kNmM0d04kUaY594LJdiKd8XS6YLmUB1U3jFlDdv1sMHmzpWrPYH2acIbvt3D9p9sbNA3qKM5daCHx0vPBuueFhYlQhc_blgfy0CDKr', 'width': 4032}]",ChIJbcsU2ZFZwokRL9esxzwOzEE,,4,ChIJbcsU2ZFZwokRL9esxzwOzEE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",561,40.7278117,-73.9987584,40.72920118,-73.99737417,40.72650152,-74.00007383,TRUE,P2H2+4F New York,87G8P2H2+4F
OPERATIONAL,"1211 Madison Ave, New York, NY 10128, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103953798914619685448"">christine yung</a>'], 'photo_reference': 'AfLeUgPLBuzCicQR4wQwUgaeLXTiRX0RJZVMxStYCfcs3iTNbsLUct5J2lJcJdmu8OKVYicIH1cXzIOtR9eZdGMypmN9EMxLT3nKODKE2A9msSD1qz7Yud4U7cKH7Z365AJvMc8qkGWQRaFj_fhZ44roDRIVtzWQxU9L3hq24uIHAD1f_8-w', 'width': 3000}]",ChIJSxyuyaJYwokRnrldro_G1Ps,,4.2,ChIJSxyuyaJYwokRnrldro_G1Ps,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",352,40.7816574,-73.9580391,40.78299133,-73.95678217,40.78029167,-73.95948183,TRUE,Q2JR+MQ New York,87G8Q2JR+MQ
OPERATIONAL,"917 9th Ave, New York, NY 10019, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105170431124683218627"">Marc Gonzalez</a>'], 'photo_reference': 'AfLeUgOnK6yNDjOaCC1avUeK2zsgb9anrW8oFzHI1WPC40FzVvK7vVRnhGiuEk4v04A7PagATgk16doSKW1xPl3Etw-UbrIi4WaI_hAqdDLo6_ysm274s1hdfzhIpLjTYhCe4GhK8D72PMBQv5E4K6MoPpWh9BVoEpi31nfn_Wnay9D4wyHh', 'width': 2420}]",ChIJabm8wlhYwokRGwnWxb9HbtY,,3.9,ChIJabm8wlhYwokRGwnWxb9HbtY,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",485,40.7689628,-73.9852025,40.77026383,-73.98376577,40.76756417,-73.98646543,TRUE,Q297+HW New York,87G8Q297+HW
OPERATIONAL,"1066 3rd Ave, New York, NY 10065, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107011581015319368608"">glauby613</a>'], 'photo_reference': 'AfLeUgNYYa58LKYsG5HncB8rGev0rHkyzFQ1MDJ3vuAa3lVMPZhcrzPQ-1DafkhrB2H4r85tco_rFQQ0HiASzPSwJFKn4-h-G2v7J429S5V9-A0dQFiGOYMP65vZ-rsgfFaah75DGn0nQfQNv13yopkERkV5MjJionjPMga8w6j6ZZ1spFrw', 'width': 3024}]",ChIJQyEH0ehYwokRdBbXzsOGYmQ,,4.1,ChIJQyEH0ehYwokRdBbXzsOGYmQ,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",660,40.7644148,-73.9648692,40.76573228,-73.96335112,40.76303262,-73.96605078,TRUE,Q27P+Q3 New York,87G8Q27P+Q3
OPERATIONAL,"1251 3rd Ave, New York, NY 10021, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103953798914619685448"">christine yung</a>'], 'photo_reference': 'AfLeUgP0T_u2C9WU4n3x1DUDRpdQ5ia_jTVWXB_RIyCReCA9k89Jr3vQvuhJc995_VocAuO1cqufNl6KZTUtScGUbLdBhVel_ZWFwXFgrUClXqGIah_mpDLzYemSHBjh-HvEoWtJsSnsQ0g30r5GOroEd7Xir1l03cxedZ48skbwXyDN4b0i', 'width': 3000}]",ChIJ54xCElhZwokRUFGlkOugKXw,,4.2,ChIJ54xCElhZwokRUFGlkOugKXw,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",176,40.769822,-73.9603509,40.77119978,-73.95908262,40.76850012,-73.96178228,TRUE,Q29Q+WV New York,87G8Q29Q+WV
OPERATIONAL,"1031 1st Ave., New York, NY 10022, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110350650058354473218"">Bremse</a>'], 'photo_reference': 'AfLeUgOUrPLI8VxBwkEaU8bQcwYwrpxXS1OGrDaGgIyznfuRzxzcNj65dHfIBWGUAFj5qKCVLml_AoJ8rBZA-8cHn3yj4ZbXs_nj0YDfU46RhkzWonYG82q7GpFnqU1swxNSsGmJ1g73zjhdeOoKfSV0S9jAmfURbgwsru0dcu0cqFEl0CBc', 'width': 4032}]",ChIJ0dtMz-ZYwokRo0RsQAlsIyw,,4.1,ChIJ0dtMz-ZYwokRo0RsQAlsIyw,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",458,40.757898,-73.9635076,40.75917183,-73.96218792,40.75647217,-73.96488758,TRUE,Q25P+5J New York,87G8Q25P+5J
OPERATIONAL,"2941 Broadway, New York, NY 10027, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116118605470852314633"">Luis Ortiz</a>'], 'photo_reference': 'AfLeUgN-2XbcpSnvK8iFlSOWU--DkcLZB1AzB8H2kU9Pv6s-jG0XIaD4YOfgoPLlU7PLer8c-EmRTdwMZfiEvoAo1fL69xtr3qGXACr2mcRYXpc7lYYQlLSMKPqV66eCkXpy6c0Fa0QLp5SJPcH1IRHSVT4tNAIZmMkfO1HwppoAvX-yIoF-', 'width': 5312}]",ChIJx5-q0D72wokR-98xbWUpdMY,,3.5,ChIJx5-q0D72wokR-98xbWUpdMY,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",297,40.8076684,-73.9645733,40.80896093,-73.96313347,40.80626127,-73.96583313,TRUE,R25P+35 New York,87G8R25P+35
OPERATIONAL,"313 E 23rd St, New York, NY 10010, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110620966140771264252"">ALAN VARGHESE</a>'], 'photo_reference': 'AfLeUgPSKLKHEM2AkKTB6AJNirTkR4a-a-0_5Wz_4TblboBpIHYVxsrdjqZV73uYZVDNNn5vAY_rWHTpwLlWDwV4FFEKLZ6iG5FpGYh93m_AF8t7dDeoOdxW6ia0VgwXB5GtemaYwrQzdx_C4YstRP1g9_ZyrCt5-76F4g0ljAM-uI8GfLD2', 'width': 3840}]",ChIJucv6UgpZwokRc_1ic0idaSw,,3.8,ChIJucv6UgpZwokRc_1ic0idaSw,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",402,40.7378369,-73.9801146,40.73904398,-73.97869827,40.73634432,-73.98139793,TRUE,P2Q9+4X New York,87G8P2Q9+4X
OPERATIONAL,"260 Park Ave S, E 21st St, New York, NY 10010, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,,ChIJ5envPFRZwokRTpMKXRTPi9M,,0,ChIJ5envPFRZwokRTpMKXRTPi9M,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",0,40.7388862,-73.9877132,40.74031053,-73.98630937,40.73761087,-73.98900903,FALSE,P2Q6+HW New York,87G8P2Q6+HW
OPERATIONAL,"15 West End Ave, New York, NY 10023, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217640086810716166"">Zachary Zawila</a>'], 'photo_reference': 'AfLeUgNuPWKV8R7TX4AELH1uni--PwE2fbtUvZQiT-Rkhdl5t4UfGR-mNS7p0xPHW3kub6A05mEMY4HCVuYoxl4OfPSYtv714-12NOssAAJyhHVsqobGx51OQwhQ624JSQSEKbk-vzB5ctK8X3uo9Z3LsIwNDSXUJnvvRcjYFnBuBjcXFq5N', 'width': 4032}]",ChIJW0IsvnFZwokRvc_5nuewZBE,,3.9,ChIJW0IsvnFZwokRvc_5nuewZBE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",217,40.7721229,-73.9904864,40.77353388,-73.98892972,40.77083422,-73.99162938,TRUE,Q2C5+RR New York,87G8Q2C5+RR
OPERATIONAL,"15 E Kingsbridge Rd, The Bronx, NY 10468, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams the Fresh Marketplace,"[{'height': 2325, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111444671146808251214"">Eric Finkelstein</a>'], 'photo_reference': 'AfLeUgNlFSSxULvEaHsyOOiPnDQrhJmxfKrcb8i3YiUNjuDIyxP5XwzAZ2uI_al3ZY8Iad2-q4S8_YeA94AuXpDMr-BACtIg-lmCs20OtHwQRjNDVUYxtKLmoCBRDjAieQHhAA6yhXB8S5Ebcs-PA08oTfwKQa0tV97k9cWmfC0I_5fcpNcU', 'width': 3905}]",ChIJfzvzPoTzwokRTjewQbVTS_8,,4,ChIJfzvzPoTzwokRTjewQbVTS_8,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1148,40.867396,-73.8967095,40.86867188,-73.89537552,40.86597222,-73.89807518,TRUE,V483+X8 New York,87G8V483+X8
